,id,company,last_name,first_name,email_address,job_title,business_phone,home_phone,mobile_phone,fax_number,address,city,state_province,zip_postal_code,country_region,web_page,notes,attachments,supplier_ids,id,product_code,product_name,description,standard_cost,list_price,reorder_level,target_level,quantity_per_unit,discontinued,minimum_reorder_quantity,category,attachments
344,3,Northwind Traders,Kotas,Jan,jan@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 3rd Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Was hired as a sales associate and was promoted to sales representative.,b'',6,93,NWTCFV-93,Northwind Traders Corn,,1.0000,1.2000,10,40,14.5 OZ,0,,Canned Fruit & Vegetables,b''
345,4,Northwind Traders,Sergienko,Mariya,mariya@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 4th Avenue,Kirkland,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,,b'',6,93,NWTCFV-93,Northwind Traders Corn,,1.0000,1.2000,10,40,14.5 OZ,0,,Canned Fruit & Vegetables,b''
346,5,Northwind Traders,Thorpe,Steven,steven@northwindtraders.com,Sales Manager,(123)555-0100,(123)555-0102,,(123)555-0103,123 5th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Joined the company as a sales representative and was promoted to sales manager.  Fluent in French.,b'',6,93,NWTCFV-93,Northwind Traders Corn,,1.0000,1.2000,10,40,14.5 OZ,0,,Canned Fruit & Vegetables,b''
347,6,Northwind Traders,Neipper,Michael,michael@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 6th Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,"Fluent in Japanese and can read and write French, Portuguese, and Spanish.",b'',6,93,NWTCFV-93,Northwind Traders Corn,,1.0000,1.2000,10,40,14.5 OZ,0,,Canned Fruit & Vegetables,b''
348,7,Northwind Traders,Zare,Robert,robert@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 7th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,,b'',6,93,NWTCFV-93,Northwind Traders Corn,,1.0000,1.2000,10,40,14.5 OZ,0,,Canned Fruit & Vegetables,b''
349,8,Northwind Traders,Giussani,Laura,laura@northwindtraders.com,Sales Coordinator,(123)555-0100,(123)555-0102,,(123)555-0103,123 8th Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Reads and writes French.,b'',6,93,NWTCFV-93,Northwind Traders Corn,,1.0000,1.2000,10,40,14.5 OZ,0,,Canned Fruit & Vegetables,b''
350,9,Northwind Traders,Hellung-Larsen,Anne,anne@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 9th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Fluent in French and German.,b'',6,93,NWTCFV-93,Northwind Traders Corn,,1.0000,1.2000,10,40,14.5 OZ,0,,Canned Fruit & Vegetables,b''
351,1,Northwind Traders,Freehafer,Nancy,nancy@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 1st Avenue,Seattle,WA,99999,USA,#http://northwindtraders.com#,,b'',6,94,NWTCFV-94,Northwind Traders Peas,,1.0000,1.5000,10,40,14.5 OZ,0,,Canned Fruit & Vegetables,b''
352,2,Northwind Traders,Cencini,Andrew,andrew@northwindtraders.com,"Vice President, Sales",(123)555-0100,(123)555-0102,,(123)555-0103,123 2nd Avenue,Bellevue,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,"Joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales.",b'',6,94,NWTCFV-94,Northwind Traders Peas,,1.0000,1.5000,10,40,14.5 OZ,0,,Canned Fruit & Vegetables,b''
353,3,Northwind Traders,Kotas,Jan,jan@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 3rd Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Was hired as a sales associate and was promoted to sales representative.,b'',6,94,NWTCFV-94,Northwind Traders Peas,,1.0000,1.5000,10,40,14.5 OZ,0,,Canned Fruit & Vegetables,b''
354,4,Northwind Traders,Sergienko,Mariya,mariya@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 4th Avenue,Kirkland,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,,b'',6,94,NWTCFV-94,Northwind Traders Peas,,1.0000,1.5000,10,40,14.5 OZ,0,,Canned Fruit & Vegetables,b''
355,5,Northwind Traders,Thorpe,Steven,steven@northwindtraders.com,Sales Manager,(123)555-0100,(123)555-0102,,(123)555-0103,123 5th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Joined the company as a sales representative and was promoted to sales manager.  Fluent in French.,b'',6,94,NWTCFV-94,Northwind Traders Peas,,1.0000,1.5000,10,40,14.5 OZ,0,,Canned Fruit & Vegetables,b''
356,6,Northwind Traders,Neipper,Michael,michael@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 6th Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,"Fluent in Japanese and can read and write French, Portuguese, and Spanish.",b'',6,94,NWTCFV-94,Northwind Traders Peas,,1.0000,1.5000,10,40,14.5 OZ,0,,Canned Fruit & Vegetables,b''
357,7,Northwind Traders,Zare,Robert,robert@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 7th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,,b'',6,94,NWTCFV-94,Northwind Traders Peas,,1.0000,1.5000,10,40,14.5 OZ,0,,Canned Fruit & Vegetables,b''
358,8,Northwind Traders,Giussani,Laura,laura@northwindtraders.com,Sales Coordinator,(123)555-0100,(123)555-0102,,(123)555-0103,123 8th Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Reads and writes French.,b'',6,94,NWTCFV-94,Northwind Traders Peas,,1.0000,1.5000,10,40,14.5 OZ,0,,Canned Fruit & Vegetables,b''
359,9,Northwind Traders,Hellung-Larsen,Anne,anne@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 9th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Fluent in French and German.,b'',6,94,NWTCFV-94,Northwind Traders Peas,,1.0000,1.5000,10,40,14.5 OZ,0,,Canned Fruit & Vegetables,b''
360,1,Northwind Traders,Freehafer,Nancy,nancy@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 1st Avenue,Seattle,WA,99999,USA,#http://northwindtraders.com#,,b'',7,95,NWTCM-95,Northwind Traders Tuna Fish,,0.5000,2.0000,30,50,5 oz,0,,Canned Meat,b''
361,2,Northwind Traders,Cencini,Andrew,andrew@northwindtraders.com,"Vice President, Sales",(123)555-0100,(123)555-0102,,(123)555-0103,123 2nd Avenue,Bellevue,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,"Joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales.",b'',7,95,NWTCM-95,Northwind Traders Tuna Fish,,0.5000,2.0000,30,50,5 oz,0,,Canned Meat,b''
362,3,Northwind Traders,Kotas,Jan,jan@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 3rd Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Was hired as a sales associate and was promoted to sales representative.,b'',7,95,NWTCM-95,Northwind Traders Tuna Fish,,0.5000,2.0000,30,50,5 oz,0,,Canned Meat,b''
363,4,Northwind Traders,Sergienko,Mariya,mariya@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 4th Avenue,Kirkland,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,,b'',7,95,NWTCM-95,Northwind Traders Tuna Fish,,0.5000,2.0000,30,50,5 oz,0,,Canned Meat,b''
364,5,Northwind Traders,Thorpe,Steven,steven@northwindtraders.com,Sales Manager,(123)555-0100,(123)555-0102,,(123)555-0103,123 5th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Joined the company as a sales representative and was promoted to sales manager.  Fluent in French.,b'',7,95,NWTCM-95,Northwind Traders Tuna Fish,,0.5000,2.0000,30,50,5 oz,0,,Canned Meat,b''
365,6,Northwind Traders,Neipper,Michael,michael@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 6th Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,"Fluent in Japanese and can read and write French, Portuguese, and Spanish.",b'',7,95,NWTCM-95,Northwind Traders Tuna Fish,,0.5000,2.0000,30,50,5 oz,0,,Canned Meat,b''
366,7,Northwind Traders,Zare,Robert,robert@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 7th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,,b'',7,95,NWTCM-95,Northwind Traders Tuna Fish,,0.5000,2.0000,30,50,5 oz,0,,Canned Meat,b''
367,8,Northwind Traders,Giussani,Laura,laura@northwindtraders.com,Sales Coordinator,(123)555-0100,(123)555-0102,,(123)555-0103,123 8th Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Reads and writes French.,b'',7,95,NWTCM-95,Northwind Traders Tuna Fish,,0.5000,2.0000,30,50,5 oz,0,,Canned Meat,b''
368,9,Northwind Traders,Hellung-Larsen,Anne,anne@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 9th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Fluent in French and German.,b'',7,95,NWTCM-95,Northwind Traders Tuna Fish,,0.5000,2.0000,30,50,5 oz,0,,Canned Meat,b''
369,1,Northwind Traders,Freehafer,Nancy,nancy@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 1st Avenue,Seattle,WA,99999,USA,#http://northwindtraders.com#,,b'',7,96,NWTCM-96,Northwind Traders Smoked Salmon,,2.0000,4.0000,30,50,5 oz,0,,Canned Meat,b''
370,2,Northwind Traders,Cencini,Andrew,andrew@northwindtraders.com,"Vice President, Sales",(123)555-0100,(123)555-0102,,(123)555-0103,123 2nd Avenue,Bellevue,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,"Joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales.",b'',7,96,NWTCM-96,Northwind Traders Smoked Salmon,,2.0000,4.0000,30,50,5 oz,0,,Canned Meat,b''
371,3,Northwind Traders,Kotas,Jan,jan@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 3rd Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Was hired as a sales associate and was promoted to sales representative.,b'',7,96,NWTCM-96,Northwind Traders Smoked Salmon,,2.0000,4.0000,30,50,5 oz,0,,Canned Meat,b''
372,4,Northwind Traders,Sergienko,Mariya,mariya@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 4th Avenue,Kirkland,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,,b'',7,96,NWTCM-96,Northwind Traders Smoked Salmon,,2.0000,4.0000,30,50,5 oz,0,,Canned Meat,b''
373,5,Northwind Traders,Thorpe,Steven,steven@northwindtraders.com,Sales Manager,(123)555-0100,(123)555-0102,,(123)555-0103,123 5th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Joined the company as a sales representative and was promoted to sales manager.  Fluent in French.,b'',7,96,NWTCM-96,Northwind Traders Smoked Salmon,,2.0000,4.0000,30,50,5 oz,0,,Canned Meat,b''
374,6,Northwind Traders,Neipper,Michael,michael@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 6th Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,"Fluent in Japanese and can read and write French, Portuguese, and Spanish.",b'',7,96,NWTCM-96,Northwind Traders Smoked Salmon,,2.0000,4.0000,30,50,5 oz,0,,Canned Meat,b''
375,7,Northwind Traders,Zare,Robert,robert@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 7th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,,b'',7,96,NWTCM-96,Northwind Traders Smoked Salmon,,2.0000,4.0000,30,50,5 oz,0,,Canned Meat,b''
376,8,Northwind Traders,Giussani,Laura,laura@northwindtraders.com,Sales Coordinator,(123)555-0100,(123)555-0102,,(123)555-0103,123 8th Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Reads and writes French.,b'',7,96,NWTCM-96,Northwind Traders Smoked Salmon,,2.0000,4.0000,30,50,5 oz,0,,Canned Meat,b''
377,9,Northwind Traders,Hellung-Larsen,Anne,anne@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 9th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Fluent in French and German.,b'',7,96,NWTCM-96,Northwind Traders Smoked Salmon,,2.0000,4.0000,30,50,5 oz,0,,Canned Meat,b''
378,1,Northwind Traders,Freehafer,Nancy,nancy@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 1st Avenue,Seattle,WA,99999,USA,#http://northwindtraders.com#,,b'',1,97,NWTC-82,Northwind Traders Hot Cereal,,3.0000,5.0000,50,200,,0,,Cereal,b''
379,2,Northwind Traders,Cencini,Andrew,andrew@northwindtraders.com,"Vice President, Sales",(123)555-0100,(123)555-0102,,(123)555-0103,123 2nd Avenue,Bellevue,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,"Joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales.",b'',1,97,NWTC-82,Northwind Traders Hot Cereal,,3.0000,5.0000,50,200,,0,,Cereal,b''
380,3,Northwind Traders,Kotas,Jan,jan@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 3rd Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Was hired as a sales associate and was promoted to sales representative.,b'',1,97,NWTC-82,Northwind Traders Hot Cereal,,3.0000,5.0000,50,200,,0,,Cereal,b''
381,4,Northwind Traders,Sergienko,Mariya,mariya@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 4th Avenue,Kirkland,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,,b'',1,97,NWTC-82,Northwind Traders Hot Cereal,,3.0000,5.0000,50,200,,0,,Cereal,b''
382,5,Northwind Traders,Thorpe,Steven,steven@northwindtraders.com,Sales Manager,(123)555-0100,(123)555-0102,,(123)555-0103,123 5th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Joined the company as a sales representative and was promoted to sales manager.  Fluent in French.,b'',1,97,NWTC-82,Northwind Traders Hot Cereal,,3.0000,5.0000,50,200,,0,,Cereal,b''
383,6,Northwind Traders,Neipper,Michael,michael@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 6th Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,"Fluent in Japanese and can read and write French, Portuguese, and Spanish.",b'',1,97,NWTC-82,Northwind Traders Hot Cereal,,3.0000,5.0000,50,200,,0,,Cereal,b''
384,7,Northwind Traders,Zare,Robert,robert@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 7th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,,b'',1,97,NWTC-82,Northwind Traders Hot Cereal,,3.0000,5.0000,50,200,,0,,Cereal,b''
385,8,Northwind Traders,Giussani,Laura,laura@northwindtraders.com,Sales Coordinator,(123)555-0100,(123)555-0102,,(123)555-0103,123 8th Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Reads and writes French.,b'',1,97,NWTC-82,Northwind Traders Hot Cereal,,3.0000,5.0000,50,200,,0,,Cereal,b''
386,9,Northwind Traders,Hellung-Larsen,Anne,anne@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 9th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Fluent in French and German.,b'',1,97,NWTC-82,Northwind Traders Hot Cereal,,3.0000,5.0000,50,200,,0,,Cereal,b''
387,1,Northwind Traders,Freehafer,Nancy,nancy@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 1st Avenue,Seattle,WA,99999,USA,#http://northwindtraders.com#,,b'',6,98,NWTSO-98,Northwind Traders Vegetable Soup,,1.0000,1.8900,100,200,,0,,Soups,b''
388,2,Northwind Traders,Cencini,Andrew,andrew@northwindtraders.com,"Vice President, Sales",(123)555-0100,(123)555-0102,,(123)555-0103,123 2nd Avenue,Bellevue,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,"Joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales.",b'',6,98,NWTSO-98,Northwind Traders Vegetable Soup,,1.0000,1.8900,100,200,,0,,Soups,b''
389,3,Northwind Traders,Kotas,Jan,jan@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 3rd Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Was hired as a sales associate and was promoted to sales representative.,b'',6,98,NWTSO-98,Northwind Traders Vegetable Soup,,1.0000,1.8900,100,200,,0,,Soups,b''
390,4,Northwind Traders,Sergienko,Mariya,mariya@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 4th Avenue,Kirkland,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,,b'',6,98,NWTSO-98,Northwind Traders Vegetable Soup,,1.0000,1.8900,100,200,,0,,Soups,b''
391,5,Northwind Traders,Thorpe,Steven,steven@northwindtraders.com,Sales Manager,(123)555-0100,(123)555-0102,,(123)555-0103,123 5th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Joined the company as a sales representative and was promoted to sales manager.  Fluent in French.,b'',6,98,NWTSO-98,Northwind Traders Vegetable Soup,,1.0000,1.8900,100,200,,0,,Soups,b''
392,6,Northwind Traders,Neipper,Michael,michael@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 6th Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,"Fluent in Japanese and can read and write French, Portuguese, and Spanish.",b'',6,98,NWTSO-98,Northwind Traders Vegetable Soup,,1.0000,1.8900,100,200,,0,,Soups,b''
393,7,Northwind Traders,Zare,Robert,robert@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 7th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,,b'',6,98,NWTSO-98,Northwind Traders Vegetable Soup,,1.0000,1.8900,100,200,,0,,Soups,b''
394,8,Northwind Traders,Giussani,Laura,laura@northwindtraders.com,Sales Coordinator,(123)555-0100,(123)555-0102,,(123)555-0103,123 8th Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Reads and writes French.,b'',6,98,NWTSO-98,Northwind Traders Vegetable Soup,,1.0000,1.8900,100,200,,0,,Soups,b''
395,9,Northwind Traders,Hellung-Larsen,Anne,anne@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 9th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Fluent in French and German.,b'',6,98,NWTSO-98,Northwind Traders Vegetable Soup,,1.0000,1.8900,100,200,,0,,Soups,b''
396,1,Northwind Traders,Freehafer,Nancy,nancy@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 1st Avenue,Seattle,WA,99999,USA,#http://northwindtraders.com#,,b'',6,99,NWTSO-99,Northwind Traders Chicken Soup,,1.0000,1.9500,100,200,,0,,Soups,b''
397,2,Northwind Traders,Cencini,Andrew,andrew@northwindtraders.com,"Vice President, Sales",(123)555-0100,(123)555-0102,,(123)555-0103,123 2nd Avenue,Bellevue,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,"Joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales.",b'',6,99,NWTSO-99,Northwind Traders Chicken Soup,,1.0000,1.9500,100,200,,0,,Soups,b''
398,3,Northwind Traders,Kotas,Jan,jan@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 3rd Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Was hired as a sales associate and was promoted to sales representative.,b'',6,99,NWTSO-99,Northwind Traders Chicken Soup,,1.0000,1.9500,100,200,,0,,Soups,b''
399,4,Northwind Traders,Sergienko,Mariya,mariya@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 4th Avenue,Kirkland,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,,b'',6,99,NWTSO-99,Northwind Traders Chicken Soup,,1.0000,1.9500,100,200,,0,,Soups,b''
400,5,Northwind Traders,Thorpe,Steven,steven@northwindtraders.com,Sales Manager,(123)555-0100,(123)555-0102,,(123)555-0103,123 5th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Joined the company as a sales representative and was promoted to sales manager.  Fluent in French.,b'',6,99,NWTSO-99,Northwind Traders Chicken Soup,,1.0000,1.9500,100,200,,0,,Soups,b''
401,6,Northwind Traders,Neipper,Michael,michael@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 6th Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,"Fluent in Japanese and can read and write French, Portuguese, and Spanish.",b'',6,99,NWTSO-99,Northwind Traders Chicken Soup,,1.0000,1.9500,100,200,,0,,Soups,b''
402,7,Northwind Traders,Zare,Robert,robert@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 7th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,,b'',6,99,NWTSO-99,Northwind Traders Chicken Soup,,1.0000,1.9500,100,200,,0,,Soups,b''
403,8,Northwind Traders,Giussani,Laura,laura@northwindtraders.com,Sales Coordinator,(123)555-0100,(123)555-0102,,(123)555-0103,123 8th Avenue,Redmond,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Reads and writes French.,b'',6,99,NWTSO-99,Northwind Traders Chicken Soup,,1.0000,1.9500,100,200,,0,,Soups,b''
404,9,Northwind Traders,Hellung-Larsen,Anne,anne@northwindtraders.com,Sales Representative,(123)555-0100,(123)555-0102,,(123)555-0103,123 9th Avenue,Seattle,WA,99999,USA,http://northwindtraders.com#http://northwindtraders.com/#,Fluent in French and German.,b'',6,99,NWTSO-99,Northwind Traders Chicken Soup,,1.0000,1.9500,100,200,,0,,Soups,b''
